species,mirna,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id
Aedes albopictus,aal-mir-190-5p,MAP-556833,Metabolism of lipids,19,845,0.61,0.7,0.00011,"7160.A0A182G2J8,7160.A0A182G537,7160.A0A182G7B7,7160.A0A182G8L8,7160.A0A182GCC4,7160.A0A182GEP3,7160.A0A182GGV8,7160.A0A182GHY4,7160.A0A182GLI1,7160.A0A182GMS9,7160.A0A182GNS9,7160.A0A182GQG3,7160.A0A182GSW1,7160.A0A182GUE6,7160.A0A182H213,7160.A0A182H4C2,7160.A0A182H4Q1,7160.A0A182H581,7160.A0A182H5V2","RP20_CCG001475,RP20_CCG003129,RP20_CCG004530,RP20_CCG005245,RP20_CCG007427,RP20_CCG008617,RP20_CCG009685,RP20_CCG010225,RP20_CCG012000,RP20_CCG012629,RP20_CCG013105,RP20_CCG013932,RP20_CCG015146,RP20_CCG015949,RP20_CCG020159,RP20_CCG024423,RP20_CCG021653,RP20_CCG021961,RP20_CCG022352",Reactome Pathways,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-190-5p,MAP-9757110,Prednisone ADME,6,52,1.32,0.95,0.00032,"7160.A0A182G7B7,7160.A0A182GCC4,7160.A0A182GLI1,7160.A0A182GSW1,7160.A0A182H4Q1,7160.A0A182H581","RP20_CCG004530,RP20_CCG007427,RP20_CCG012000,RP20_CCG015146,RP20_CCG021653,RP20_CCG021961",Reactome Pathways,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-190-5p,MAP-9748784,Drug ADME,9,183,0.95,0.82,0.00034,"7160.A0A182G7B7,7160.A0A182GCC4,7160.A0A182GHU5,7160.A0A182GHY4,7160.A0A182GLI1,7160.A0A182GQG3,7160.A0A182GSW1,7160.A0A182H4Q1,7160.A0A182H581","RP20_CCG004530,RP20_CCG007427,RP20_CCG010182,RP20_CCG010225,RP20_CCG012000,RP20_CCG013932,RP20_CCG015146,RP20_CCG021653,RP20_CCG021961",Reactome Pathways,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-190-5p,MAP-428157,Sphingolipid metabolism,6,91,1.08,0.64,0.004,"7160.A0A182G2J8,7160.A0A182G7B7,7160.A0A182GLI1,7160.A0A182GMS9,7160.A0A182GNS9,7160.A0A182GSW1","RP20_CCG001475,RP20_CCG004530,RP20_CCG012000,RP20_CCG012629,RP20_CCG013105,RP20_CCG015146",Reactome Pathways,phospholipid,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-190-5p,GOCC:0005737,Cytoplasm,45,4404,0.27,0.37,0.004,"7160.A0A023EIB6,7160.A0A023ERX9,7160.A0A182G0L9,7160.A0A182G148,7160.A0A182G1N3,7160.A0A182G2J8,7160.A0A182G3J1,7160.A0A182G4J4,7160.A0A182G4X0,7160.A0A182G5D1,7160.A0A182G5V2,7160.A0A182G5Y8,7160.A0A182G6N6,7160.A0A182G6V7,7160.A0A182G6W1,7160.A0A182G7B7,7160.A0A182GCC4,7160.A0A182GCG5,7160.A0A182GDI3,7160.A0A182GE35,7160.A0A182GEP3,7160.A0A182GFJ3,7160.A0A182GGV8,7160.A0A182GGX6,7160.A0A182GHB6,7160.A0A182GHU5,7160.A0A182GIE1,7160.A0A182GLI1,7160.A0A182GLV7,7160.A0A182GMS9,7160.A0A182GN25,7160.A0A182GNQ1,7160.A0A182GSW1,7160.A0A182GTN5,7160.A0A182GV15,7160.A0A182GWN6,7160.A0A182H213,7160.A0A182H264,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H5V2,7160.A0A182H5Y8,7160.A0A182H5Z0,7160.A0A182H6T8,7160.A0A182HEV7","RP20_CCG003697,RP20_CCG002258,RP20_CCG000070,RP20_CCG000431,RP20_CCG000852,RP20_CCG001475,RP20_CCG002156,RP20_CCG002759,RP20_CCG003006,RP20_CCG003322,RP20_CCG003622,RP20_CCG003693,RP20_CCG004132,RP20_CCG004244,RP20_CCG004255,RP20_CCG004530,RP20_CCG007427,RP20_CCG007490,RP20_CCG008046,RP20_CCG008334,RP20_CCG008617,RP20_CCG009032,RP20_CCG009685,RP20_CCG009705,RP20_CCG009895,RP20_CCG010182,RP20_CCG010430,RP20_CCG012000,RP20_CCG012164,RP20_CCG012629,RP20_CCG012769,RP20_CCG013063,RP20_CCG015146,RP20_CCG015582,RP20_CCG016238,RP20_CCG017164,RP20_CCG020159,RP20_CCG020230,RP20_CCG028366,RP20_CCG021911,RP20_CCG022352,RP20_CCG022407,RP20_CCG022415,RP20_CCG022918,RP20_CCG028167",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GO:0009987,Cellular process,32,9172,0.24,0.31,0.0005,"7160.A0A023EJP8,7160.A0A023EQV8,7160.A0A182G1N6,7160.A0A182G1S3,7160.A0A182G2J8,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182GA81,7160.A0A182GDH7,7160.A0A182GDI3,7160.A0A182GEB4,7160.A0A182GEP8,7160.A0A182GFQ8,7160.A0A182GH02,7160.A0A182GK16,7160.A0A182GMS9,7160.A0A182GNU8,7160.A0A182GRR4,7160.A0A182GTN5,7160.A0A182GUP1,7160.A0A182GUX7,7160.A0A182GX42,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H1F5,7160.A0A182H338,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H5W3,7160.A0A182H8T1","RP20_CCG003534,RP20_CCG011874,RP20_CCG000856,RP20_CCG000949,RP20_CCG001475,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG006215,RP20_CCG008040,RP20_CCG008046,RP20_CCG008439,RP20_CCG008622,RP20_CCG009132,RP20_CCG009737,RP20_CCG011270,RP20_CCG012629,RP20_CCG013130,RP20_CCG014586,RP20_CCG015582,RP20_CCG009340,RP20_CCG016191,RP20_CCG017400,RP20_CCG018617,RP20_CCG019480,RP20_CCG019823,RP20_CCG020703,RP20_CCG028366,RP20_CCG021911,RP20_CCG022363,RP20_CCG024251",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GO:0006807,Nitrogen compound metabolic process,22,4334,0.41,0.38,0.0026,"7160.A0A182G2J8,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182GA81,7160.A0A182GDH7,7160.A0A182GEB4,7160.A0A182GEP8,7160.A0A182GFQ8,7160.A0A182GH02,7160.A0A182GK16,7160.A0A182GMS9,7160.A0A182GUX7,7160.A0A182GX42,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H1F5,7160.A0A182H338,7160.A0A182H4D2,7160.A0A182H5W3,7160.A0A182H8T1","RP20_CCG001475,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG006215,RP20_CCG008040,RP20_CCG008439,RP20_CCG008622,RP20_CCG009132,RP20_CCG009737,RP20_CCG011270,RP20_CCG012629,RP20_CCG016191,RP20_CCG017400,RP20_CCG018617,RP20_CCG019480,RP20_CCG019823,RP20_CCG020703,RP20_CCG028366,RP20_CCG022363,RP20_CCG024251",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GO:0044237,Cellular metabolic process,22,4264,0.41,0.38,0.0026,"7160.A0A182G2J8,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182GA81,7160.A0A182GDH7,7160.A0A182GEB4,7160.A0A182GEP8,7160.A0A182GFQ8,7160.A0A182GH02,7160.A0A182GK16,7160.A0A182GMS9,7160.A0A182GUX7,7160.A0A182GX42,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H1F5,7160.A0A182H338,7160.A0A182H4D2,7160.A0A182H5W3,7160.A0A182H8T1","RP20_CCG001475,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG006215,RP20_CCG008040,RP20_CCG008439,RP20_CCG008622,RP20_CCG009132,RP20_CCG009737,RP20_CCG011270,RP20_CCG012629,RP20_CCG016191,RP20_CCG017400,RP20_CCG018617,RP20_CCG019480,RP20_CCG019823,RP20_CCG020703,RP20_CCG028366,RP20_CCG022363,RP20_CCG024251",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GO:0005622,Intracellular anatomical structure,29,8647,0.23,0.26,0.0159,"7160.A0A023EJP8,7160.A0A023EQV8,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182GA81,7160.A0A182GDI3,7160.A0A182GEB4,7160.A0A182GEP8,7160.A0A182GFQ8,7160.A0A182GH02,7160.A0A182GK16,7160.A0A182GMS9,7160.A0A182GMV3,7160.A0A182GNU8,7160.A0A182GTN5,7160.A0A182GUP1,7160.A0A182GUX7,7160.A0A182GX42,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H1F5,7160.A0A182H338,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H5W3,7160.A0A182H8T1","RP20_CCG003534,RP20_CCG011874,RP20_CCG000856,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG006215,RP20_CCG008046,RP20_CCG008439,RP20_CCG008622,RP20_CCG009132,RP20_CCG009737,RP20_CCG011270,RP20_CCG012629,RP20_CCG012680,RP20_CCG013130,RP20_CCG015582,RP20_CCG009340,RP20_CCG016191,RP20_CCG017400,RP20_CCG018617,RP20_CCG019480,RP20_CCG019823,RP20_CCG020703,RP20_CCG028366,RP20_CCG021911,RP20_CCG022363,RP20_CCG024251",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GOCC:0005622,Intracellular,30,8504,0.25,0.3,0.002,"7160.A0A023EJP8,7160.A0A023EQV8,7160.A0A182G1N6,7160.A0A182G1S3,7160.A0A182G2J8,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182GDI3,7160.A0A182GEB4,7160.A0A182GEP8,7160.A0A182GFQ8,7160.A0A182GH02,7160.A0A182GK16,7160.A0A182GMS9,7160.A0A182GMV3,7160.A0A182GNU8,7160.A0A182GTN5,7160.A0A182GUP1,7160.A0A182GUX7,7160.A0A182GX42,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H1F5,7160.A0A182H338,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H5W3,7160.A0A182H8T1","RP20_CCG003534,RP20_CCG011874,RP20_CCG000856,RP20_CCG000949,RP20_CCG001475,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG008046,RP20_CCG008439,RP20_CCG008622,RP20_CCG009132,RP20_CCG009737,RP20_CCG011270,RP20_CCG012629,RP20_CCG012680,RP20_CCG013130,RP20_CCG015582,RP20_CCG009340,RP20_CCG016191,RP20_CCG017400,RP20_CCG018617,RP20_CCG019480,RP20_CCG019823,RP20_CCG020703,RP20_CCG028366,RP20_CCG021911,RP20_CCG022363,RP20_CCG024251",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GOCC:0005794,Golgi apparatus,6,306,0.99,0.52,0.0221,"7160.A0A023EJP8,7160.A0A182G2J8,7160.A0A182GNU8,7160.A0A182GUP1,7160.A0A182H0X1,7160.A0A182H5W3","RP20_CCG003534,RP20_CCG001475,RP20_CCG013130,RP20_CCG009340,RP20_CCG019480,RP20_CCG022363",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-193-5p,GOCC:0012505,Endomembrane system,10,1138,0.65,0.4,0.0247,"7160.A0A023EJP8,7160.A0A182G1N6,7160.A0A182G2J8,7160.A0A182GFQ8,7160.A0A182GMS9,7160.A0A182GNU8,7160.A0A182GTN5,7160.A0A182GUP1,7160.A0A182H0X1,7160.A0A182H5W3","RP20_CCG003534,RP20_CCG000856,RP20_CCG001475,RP20_CCG009132,RP20_CCG012629,RP20_CCG013130,RP20_CCG015582,RP20_CCG009340,RP20_CCG019480,RP20_CCG022363",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-252b-5p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-276-5p,GO:0005622,Intracellular anatomical structure,36,8647,0.21,0.26,0.0154,"7160.A0A023EFG2,7160.A0A023EIL7,7160.A0A182G352,7160.A0A182G3J1,7160.A0A182G4S8,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182GBE1,7160.A0A182GD08,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182GH33,7160.A0A182GK16,7160.A0A182GMW0,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GSX8,7160.A0A182GTN3,7160.A0A182GTN5,7160.A0A182GV15,7160.A0A182H044,7160.A0A182H3K3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H666,7160.A0A182H6T8,7160.A0A182H7T2,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182HBG7,7160.A0A182HDC1,7160.A0A182HDN9,7160.A0A182HEE1,7160.A0A182HEJ7,7160.A0A182HEZ9,7160.A0A182HF66","RP20_CCG002835,RP20_CCG007410,RP20_CCG001881,RP20_CCG002156,RP20_CCG002937,RP20_CCG003693,RP20_CCG004560,RP20_CCG006898,RP20_CCG007786,RP20_CCG005310,RP20_CCG009132,RP20_CCG009781,RP20_CCG011270,RP20_CCG012687,RP20_CCG013225,RP20_CCG014148,RP20_CCG015184,RP20_CCG015580,RP20_CCG015582,RP20_CCG016238,RP20_CCG019046,RP20_CCG020979,RP20_CCG021138,RP20_CCG028366,RP20_CCG022536,RP20_CCG022918,RP20_CCG023595,RP20_CCG024251,RP20_CCG024828,RP20_CCG025919,RP20_CCG027115,RP20_CCG027349,RP20_CCG027820,RP20_CCG027949,RP20_CCG028242,RP20_CCG028388",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-276-5p,GO:0110165,Cellular anatomical entity,43,13253,0.1,0.21,0.0317,"7160.A0A023EFG2,7160.A0A023EIL7,7160.A0A182G352,7160.A0A182G3J1,7160.A0A182G4S8,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182G9G7,7160.A0A182GBE1,7160.A0A182GD08,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182GH33,7160.A0A182GK16,7160.A0A182GLI1,7160.A0A182GMW0,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GSX8,7160.A0A182GTN3,7160.A0A182GTN5,7160.A0A182GV15,7160.A0A182GXE6,7160.A0A182GZ34,7160.A0A182H044,7160.A0A182H3K3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H4Q1,7160.A0A182H581,7160.A0A182H666,7160.A0A182H6T8,7160.A0A182H7T2,7160.A0A182H8T1,7160.A0A182H9K9,7160.A0A182H9P7,7160.A0A182HBG7,7160.A0A182HDC1,7160.A0A182HDN9,7160.A0A182HEE1,7160.A0A182HEJ7,7160.A0A182HEZ9,7160.A0A182HF66","RP20_CCG002835,RP20_CCG007410,RP20_CCG001881,RP20_CCG002156,RP20_CCG002937,RP20_CCG003693,RP20_CCG004560,RP20_CCG005741,RP20_CCG006898,RP20_CCG007786,RP20_CCG005310,RP20_CCG009132,RP20_CCG009781,RP20_CCG011270,RP20_CCG012000,RP20_CCG012687,RP20_CCG013225,RP20_CCG014148,RP20_CCG015184,RP20_CCG015580,RP20_CCG015582,RP20_CCG016238,RP20_CCG017552,RP20_CCG018455,RP20_CCG019046,RP20_CCG020979,RP20_CCG021138,RP20_CCG028366,RP20_CCG021653,RP20_CCG021961,RP20_CCG022536,RP20_CCG022918,RP20_CCG023595,RP20_CCG024251,RP20_CCG024740,RP20_CCG024828,RP20_CCG025919,RP20_CCG027115,RP20_CCG027349,RP20_CCG027820,RP20_CCG027949,RP20_CCG028242,RP20_CCG028388",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-276-5p,CL:9968,"mRNA 3-end processing, and RNA-binding domain superfamily",5,101,1.28,0.55,0.0226,"7160.A0A182G7D1,7160.A0A182GK16,7160.A0A182H3K3,7160.A0A182H3T2,7160.A0A182HDC1","RP20_CCG004560,RP20_CCG011270,RP20_CCG020979,RP20_CCG021138,RP20_CCG027115",Local Network Cluster (STRING),NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-276-5p,CL:9979,"Regulation of transcriptional start site selection at RNA polymerase II promoter, and pre-mRNA binding",3,25,1.67,0.51,0.0377,"7160.A0A182G7D1,7160.A0A182H3K3,7160.A0A182H3T2","RP20_CCG004560,RP20_CCG020979,RP20_CCG021138",Local Network Cluster (STRING),NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0043167,Ion binding,26,2813,0.48,0.55,5.52E-05,"7160.A0A023EEP5,7160.A0A023EQV4,7160.A0A182G0L9,7160.A0A182G1N5,7160.A0A182G2L9,7160.A0A182G9G7,7160.A0A182GCX7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GLL7,7160.A0A182GNS9,7160.A0A182GP17,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GW33,7160.A0A182GZ51,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H6A7,7160.A0A182H9P7,7160.A0A182HCV9,7160.A0A182HD91,7160.A0A182HEJ5","RP20_CCG002534,RP20_CCG011382,RP20_CCG000070,RP20_CCG000855,RP20_CCG001505,RP20_CCG005741,RP20_CCG007750,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG009737,RP20_CCG010133,RP20_CCG012046,RP20_CCG013105,RP20_CCG013225,RP20_CCG015143,RP20_CCG016202,RP20_CCG016818,RP20_CCG018477,RP20_CCG021138,RP20_CCG028366,RP20_CCG022628,RP20_CCG024828,RP20_CCG026807,RP20_CCG027054,RP20_CCG027938",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0000166,Nucleotide binding,16,1297,0.6,0.58,0.00045,"7160.A0A023EEP5,7160.A0A182G0L9,7160.A0A182G1N5,7160.A0A182G9G7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GHS1,7160.A0A182GP17,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GZ51,7160.A0A182H3T2,7160.A0A182H6A7,7160.A0A182H9P7,7160.A0A182HCV9","RP20_CCG002534,RP20_CCG000070,RP20_CCG000855,RP20_CCG005741,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG010133,RP20_CCG013225,RP20_CCG015143,RP20_CCG016202,RP20_CCG018477,RP20_CCG021138,RP20_CCG022628,RP20_CCG024828,RP20_CCG026807",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0005488,Binding,42,8218,0.22,0.34,0.00045,"7160.A0A023EEP5,7160.A0A023EQV4,7160.A0A182G0L9,7160.A0A182G1N5,7160.A0A182G1Q2,7160.A0A182G2L9,7160.A0A182G353,7160.A0A182G3H6,7160.A0A182G4U6,7160.A0A182G7D1,7160.A0A182G9G7,7160.A0A182GCX7,7160.A0A182GDI3,7160.A0A182GE35,7160.A0A182GEZ6,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GLL7,7160.A0A182GNS9,7160.A0A182GP17,7160.A0A182GR74,7160.A0A182GSV9,7160.A0A182GTM1,7160.A0A182GTN5,7160.A0A182GUY8,7160.A0A182GW33,7160.A0A182GZ51,7160.A0A182GZD4,7160.A0A182H3K1,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H6A7,7160.A0A182H7T4,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182H9Z8,7160.A0A182HCV9,7160.A0A182HD91,7160.A0A182HEJ5,7160.A0A182HEJ7","RP20_CCG002534,RP20_CCG011382,RP20_CCG000070,RP20_CCG000855,RP20_CCG000915,RP20_CCG001505,RP20_CCG001887,RP20_CCG002131,RP20_CCG002972,RP20_CCG004560,RP20_CCG005741,RP20_CCG007750,RP20_CCG008046,RP20_CCG008334,RP20_CCG008767,RP20_CCG009481,RP20_CCG009527,RP20_CCG009737,RP20_CCG010133,RP20_CCG012046,RP20_CCG013105,RP20_CCG013225,RP20_CCG010324,RP20_CCG015143,RP20_CCG015560,RP20_CCG015582,RP20_CCG016202,RP20_CCG016818,RP20_CCG018477,RP20_CCG018617,RP20_CCG020977,RP20_CCG021138,RP20_CCG028366,RP20_CCG022628,RP20_CCG023599,RP20_CCG024251,RP20_CCG024828,RP20_CCG025015,RP20_CCG026807,RP20_CCG027054,RP20_CCG027938,RP20_CCG027949",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0032555,Purine ribonucleotide binding,15,1094,0.65,0.61,0.00045,"7160.A0A023EEP5,7160.A0A182G1N5,7160.A0A182G9G7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GHS1,7160.A0A182GP17,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GZ51,7160.A0A182H3T2,7160.A0A182H6A7,7160.A0A182H9P7,7160.A0A182HCV9","RP20_CCG002534,RP20_CCG000855,RP20_CCG005741,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG010133,RP20_CCG013225,RP20_CCG015143,RP20_CCG016202,RP20_CCG018477,RP20_CCG021138,RP20_CCG022628,RP20_CCG024828,RP20_CCG026807",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0035639,Purine ribonucleoside triphosphate binding,15,1062,0.66,0.62,0.00045,"7160.A0A023EEP5,7160.A0A182G1N5,7160.A0A182G9G7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GHS1,7160.A0A182GP17,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GZ51,7160.A0A182H3T2,7160.A0A182H6A7,7160.A0A182H9P7,7160.A0A182HCV9","RP20_CCG002534,RP20_CCG000855,RP20_CCG005741,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG010133,RP20_CCG013225,RP20_CCG015143,RP20_CCG016202,RP20_CCG018477,RP20_CCG021138,RP20_CCG022628,RP20_CCG024828,RP20_CCG026807",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0043168,Anion binding,16,1366,0.58,0.57,0.00045,"7160.A0A023EEP5,7160.A0A182G0L9,7160.A0A182G1N5,7160.A0A182G9G7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GHS1,7160.A0A182GP17,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GZ51,7160.A0A182H3T2,7160.A0A182H6A7,7160.A0A182H9P7,7160.A0A182HCV9","RP20_CCG002534,RP20_CCG000070,RP20_CCG000855,RP20_CCG005741,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG010133,RP20_CCG013225,RP20_CCG015143,RP20_CCG016202,RP20_CCG018477,RP20_CCG021138,RP20_CCG022628,RP20_CCG024828,RP20_CCG026807",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,3,11,1.95,0.96,0.0016,"7160.A0A182G1N5,7160.A0A182GGF5,7160.A0A182GUY8","RP20_CCG000855,RP20_CCG009481,RP20_CCG016202",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0005524,ATP binding,12,896,0.64,0.54,0.0021,"7160.A0A023EEP5,7160.A0A182G1N5,7160.A0A182G9G7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GZ51,7160.A0A182H3T2,7160.A0A182H6A7,7160.A0A182H9P7","RP20_CCG002534,RP20_CCG000855,RP20_CCG005741,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG015143,RP20_CCG016202,RP20_CCG018477,RP20_CCG021138,RP20_CCG022628,RP20_CCG024828",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:0000287,Magnesium ion binding,4,55,1.37,0.76,0.0039,"7160.A0A023EQV4,7160.A0A182G1N5,7160.A0A182GGF5,7160.A0A182GUY8","RP20_CCG011382,RP20_CCG000855,RP20_CCG009481,RP20_CCG016202",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-281-3p,GO:1901363,Heterocyclic compound binding,25,3866,0.32,0.34,0.006,"7160.A0A023EEP5,7160.A0A182G0L9,7160.A0A182G1N5,7160.A0A182G1Q2,7160.A0A182G3H6,7160.A0A182G7D1,7160.A0A182G9G7,7160.A0A182GE35,7160.A0A182GGF5,7160.A0A182GGI9,7160.A0A182GHS1,7160.A0A182GP17,7160.A0A182GSV9,7160.A0A182GUY8,7160.A0A182GW33,7160.A0A182GZ51,7160.A0A182GZD4,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H6A7,7160.A0A182H7T4,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182HCV9,7160.A0A182HEJ7","RP20_CCG002534,RP20_CCG000070,RP20_CCG000855,RP20_CCG000915,RP20_CCG002131,RP20_CCG004560,RP20_CCG005741,RP20_CCG008334,RP20_CCG009481,RP20_CCG009527,RP20_CCG010133,RP20_CCG013225,RP20_CCG015143,RP20_CCG016202,RP20_CCG016818,RP20_CCG018477,RP20_CCG018617,RP20_CCG021138,RP20_CCG028366,RP20_CCG022628,RP20_CCG023599,RP20_CCG024251,RP20_CCG024828,RP20_CCG026807,RP20_CCG027949",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
