#node	identifier	domain_summary_url	annotation	other_names_and_aliases	kegg_id
RP20_CCG010372	7160.A0A182GI96	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=111:	A0A182GI96,A0A182GI96_AEDAL,RP20_CCG010372,Uncharacterized protein	
RP20_CCG010397	7160.A0A182GIB7	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=91:	109406299,A0A182GIB7,A0A182GIB7_AEDAL,RP20_CCG010397,Uncharacterized protein,Uncharacterized protein LOC109406299,XP_029722958,aalb:109406299	aalb:109406299
RP20_CCG010480	7160.A0A182GIH3	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=419:Pfam_HlyIII(171|392)+	109405207,A0A182GIH3,A0A182GIH3_AEDAL,Adiponectin receptor,Adiponectin receptor protein isoform X1,RP20_CCG010480,Uncharacterized protein,XM_019678221.1,XM_019678222.1,XM_019678223.1,XM_019686496.1,XM_019686497.1,XM_019686499.1,XP_019533766.1,XP_019533767,XP_019533767.1,XP_019533768.1,XP_019542041.1,XP_019542042.1,XP_019542044.1,aalb:109405207	aalb:109405207
RP20_CCG010481	7160.A0A182GIH4	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=185:Pfam_TMEM192(1|170)+	A0A182GIH4,A0A182GIH4_AEDAL,RP20_CCG010481,Uncharacterized protein	
RP20_CCG010498	7160.A0A182GII8	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=217:	109424445,A0A182GII8,A0A182GII8_AEDAL,RP20_CCG010498,Uncharacterized protein,Uncharacterized protein LOC109424445,XP_029735536,aalb:109424445	aalb:109424445
RP20_CCG010567	7160.A0A182GIN2	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1933:RPR(16|138)+	109418256,A0A182GIN2,A0A182GIN2_AEDAL,Pre-mRNA cleavage complex 2 protein Pcf11,RP20_CCG010567,Uncharacterized protein,Uncharacterized protein LOC109418256 isoform X1,XP_029720668,aalb:109418256	aalb:109418256
RP20_CCG010630	7160.A0A182GIS9	Uncharacterized protein; Belongs to the mitochondrial carrier (TC 2.A.29) family.	https://smart.embl.de/smart/DDvec.cgi?smart=307:Pfam_Mito_carr(5|104)+Pfam_Mito_carr(108|201)+Pfam_Mito_carr(207|307)+	A0A182GIS9,A0A182GIS9_AEDAL,RP20_CCG010630,Uncharacterized protein	
RP20_CCG010658	7160.A0A182GIV3	SERPIN domain-containing protein; Belongs to the serpin family.	https://smart.embl.de/smart/DDvec.cgi?smart=386:SERPIN(5|374)+	A0A182GIV3,A0A182GIV3_AEDAL,RP20_CCG010658,SERPIN domain-containing protein	
RP20_CCG010717	7160.A0A182GIZ3	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=869:	115256331,A0A182GIZ3,A0A182GIZ3_AEDAL,Protein cramped-like,RP20_CCG010717,Uncharacterized protein,XP_029710478,aalb:115256331	aalb:115256331
RP20_CCG010763	7160.A0A182GJ26	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=532:SAM(58|127)+SAM(137|203)+SAM(226|298)+	109411189,A0A182GJ26,A0A182GJ26_AEDAL,Liprin-beta-1 isoform X1,RP20_CCG010763,Uncharacterized protein,XP_019540212,aalb:109411189	aalb:109411189
RP20_CCG010799	7160.A0A182GJ49	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=239:	A0A182GJ49,A0A182GJ49_AEDAL,RP20_CCG010799,RP20_CCG018178,Uncharacterized protein	
RP20_CCG010842	7160.A0A182H373	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=260:	A0A182H373,A0A182H373_AEDAL,RP20_CCG010842,RP20_CCG020763,Uncharacterized protein	
RP20_CCG010898	7160.A0A182GJ96	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=406:	A0A182GJ96,A0A182GJ96_AEDAL,RP20_CCG010898,Uncharacterized protein	
RP20_CCG010956	7160.A0A182GJD7	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1646:Pfam_DCB(1|96)+Pfam_Sec7_N(128|302)+Pfam_DUF1981(749|831)+Pfam_Mon2_C(834|1078)+Pfam_Mon2_C(1075|1616)+	109417726,A0A182GJD7,A0A182GJD7_AEDAL,LOW QUALITY PROTEIN: protein MON2 homolog,RP20_CCG010956,Uncharacterized protein,XP_029709182,aalb:109417726	aalb:109417726
RP20_CCG010977	7160.A0A182GJE9	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=99:	A0A182GJE9,A0A182GJE9_AEDAL,RP20_CCG010977,Uncharacterized protein	
RP20_CCG011049	7160.A0A182GJK2	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=206:	A0A182GJK2,A0A182GJK2_AEDAL,RP20_CCG011049,Uncharacterized protein	
RP20_CCG011177	7160.A0A182GJU2	SERPIN domain-containing protein; Belongs to the serpin family.	https://smart.embl.de/smart/DDvec.cgi?smart=423:SIGNAL(1|21)+SERPIN(53|422)+	109427333,A0A182GJU2,A0A182GJU2_AEDAL,RP20_CCG011177,SERPIN domain-containing protein,Serine protease inhibitor 88Ea-like,XP_029723771,aalb:109427333	aalb:109427333
RP20_CCG011190	7160.A0A182GJV0	Uncharacterized protein; Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family.	https://smart.embl.de/smart/DDvec.cgi?smart=354:Pfam_Aminotran_3(1|350)+	115270049,2.6.1.19,2.6.1.22,A0A182GJV0,A0A182GJV0_AEDAL,EC 2.6.1.19,EC 2.6.1.22,RP20_CCG011190,Uncharacterized protein,XP_029734866,aalb:115270049	aalb:115270049
RP20_CCG011195	7160.A0A182GJV2	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=85:ZnF_C2HC(38|53)+	A0A182GJV2,A0A182GJV2_AEDAL,RP20_CCG011195,Uncharacterized protein	
RP20_CCG011270	7160.A0A182GK16	CPSF_A domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1425:Pfam_MMS1_N(91|669)+Pfam_CPSF_A(1056|1391)+	109408986,A0A182GK16,A0A182GK16_AEDAL,CPSF_A domain-containing protein,RP20_CCG011270,XP_029710085,aalb:109408986	aalb:109408986
RP20_CCG011302	7160.A0A182GK33	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=324:Pfam_Asparaginase_2(6|313)+	109427671,3.4.19.5,3.5.1.1,A0A182GK33,A0A182GK33_AEDAL,EC 3.4.19.5,EC 3.5.1.1,L-asparaginase / beta-aspartyl-peptidase,RP20_CCG011302,Uncharacterized protein,XP_019558802,aalb:109427671	aalb:109427671
RP20_CCG011363	7160.A0A182GK76	Angiomotin_C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1408:Pfam_Angiomotin_C(537|717)+	A0A182GK76,A0A182GK76_AEDAL,Angiomotin_C domain-containing protein,RP20_CCG011363	
RP20_CCG011501	7160.A0A182GKJ0	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=668:RGS(86|342)+RGS(352|472)+	A0A182GKJ0,A0A182GKJ0_AEDAL,RP20_CCG011501,Uncharacterized protein	
RP20_CCG011530	7160.A0A182GKK8	CNDH2_C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=502:TRANS(17|36)+Pfam_CNDH2_C(91|321)+	A0A182GKK8,A0A182GKK8_AEDAL,CNDH2_C domain-containing protein,RP20_CCG011530	
RP20_CCG011598	7160.A0A182GKQ4	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=826:BROMO(30|140)+BROMO(374|483)+Pfam_BET(672|736)+	109429154,A0A182GKQ4,A0A182GKQ4_AEDAL,Bromodomain-containing protein 4,RP20_CCG011598,Uncharacterized protein,XP_029718848,aalb:109429154	aalb:109429154
RP20_CCG011607	7160.A0A182GKR1	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1959:ZnF_C2H2(935|957)+ZnF_C2H2(960|983)+ZnF_C2H2(1484|1510)+ZnF_C2H2(1567|1590)+ZnF_C2H2(1629|1653)+ZnF_C2H2(1654|1676)+ZnF_C2H2(1680|1703)+ZnF_C2H2(1731|1753)+ZnF_C2H2(1759|1783)+	A0A182GKR1,A0A182GKR1_AEDAL,RP20_CCG011607,Uncharacterized protein	
RP20_CCG011608	7160.A0A182GKR2	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=576:zf-AD(9|79)+ZnF_C2H2(264|287)+ZnF_C2H2(293|313)+ZnF_C2H2(319|342)+ZnF_C2H2(350|372)+ZnF_C2H2(375|398)+ZnF_C2H2(405|431)+ZnF_C2H2(440|462)+ZnF_C2H2(469|492)+ZnF_C2H2(497|519)+ZnF_C2H2(525|548)+	109623136,A0A182GKR2,A0A182GKR2_AEDAL,RP20_CCG011608,Transcription factor grauzone-like,Uncharacterized protein,XP_029726481,aalb:109623136	aalb:109623136
RP20_CCG011742	7160.A0A023EK43	Ferritin; Stores iron in a soluble, non-toxic, readily available form. Important for iron homeostasis. Iron is taken up in the ferrous form and deposited as ferric hydroxides after oxidation. Belongs to the ferritin family.	https://smart.embl.de/smart/DDvec.cgi?smart=223:SIGNAL(1|19)+	1.16.3.1,109408843,115254736,A0A023EK43,A0A023EK43_AEDAL,Ferritin,RP20_CCG011742,RP20_CCG011744,Soma ferritin-like,XM_019682211.1,XM_019695616.1,XP_019537756.1,XP_019551161.1,XP_029708273,aalb:115254736	aalb:115254736
RP20_CCG011766	7160.A0A182GL31	SECA_MOTOR_DEAD domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=927:SecA_DEAD(418|882)+	A0A182GL31,A0A182GL31_AEDAL,RP20_CCG011766,SECA_MOTOR_DEAD domain-containing protein	
RP20_CCG011773	7160.A0A182GL33	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=251:Pfam_Taxilin(1|60)+	A0A182GL33,A0A182GL33_AEDAL,RP20_CCG011773,Uncharacterized protein	
RP20_CCG011816	7160.A0A182GL59	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=328:rve(11|148)+	A0A182GL59,A0A182GL59_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG011816	
RP20_CCG011827	7160.A0A182GL68	MFS domain-containing protein; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.	https://smart.embl.de/smart/DDvec.cgi?smart=490:Pfam_Sugar_tr(35|486)+	115264142,A0A182GL68,A0A182GL68_AEDAL,Facilitated trehalose transporter Tret1-like,MFS domain-containing protein,RP20_CCG011827,XP_029723382,aalb:115264142	aalb:115264142
RP20_CCG011829	7160.A0A182GVZ2	MFS domain-containing protein; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.	https://smart.embl.de/smart/DDvec.cgi?smart=474:Pfam_MFS_1(15|408)+	115264130,A0A182GVZ2,A0A182GVZ2_AEDAL,Facilitated trehalose transporter Tret1-like,MFS domain-containing protein,RP20_CCG011829,RP20_CCG016755,XP_029723342,aalb:115264130	aalb:115264130
RP20_CCG011874	7160.A0A023EQV8	J domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=370:DnaJ(13|70)+Pfam_DnaJ_C(190|349)+	109402735,A0A023EQV8,A0A023EQV8_AEDAL,DnaJ homolog subfamily B member 5,DnaJ protein homolog 1,J domain-containing protein,RP20_CCG011874,XP_019530990,aalb:109402735	aalb:109402735
RP20_CCG011899	7160.A0A182GLB9	KH domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=342:Pfam_STAR_dimer(17|69)+KH(81|177)+	109410223,109417539,A0A182GLB9,A0A182GLB9_AEDAL,KH domain-containing protein,Protein held out wings,Protein quaking,RP20_CCG011899,RP20_CCG026595,XM_019683747.1,XM_019691616.1,XP_019539292.1,XP_019547161,XP_019547161.1,aalb:109417539	aalb:109417539
RP20_CCG011919	7160.A0A182GLC9	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=171:	A0A182GLC9,A0A182GLC9_AEDAL,RP20_CCG011919,Uncharacterized protein	
RP20_CCG011959	7160.A0A182GLF1	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=446:TRANS(16|38)+TRANS(98|120)+TRANS(133|155)+TRANS(199|221)+	109400750,A0A182GLF1,A0A182GLF1_AEDAL,RP20_CCG011959,Uncharacterized protein,XM_019673247.1,XP_019528792.1	
RP20_CCG012000	7160.A0A182GLI1	UDP-glucuronosyltransferase; Belongs to the UDP-glycosyltransferase family.	https://smart.embl.de/smart/DDvec.cgi?smart=520:SIGNAL(1|18)+Pfam_Glyco_tran_28_C(271|446)+	109424170,2.4.1.17,A0A182GLI1,A0A182GLI1_AEDAL,EC 2.4.1.17,Glucuronosyltransferase,RP20_CCG012000,UDP-glucuronosyltransferase,UDP-glucuronosyltransferase 2B15-like isoform X1,XP_019554804,aalb:109424170	aalb:109424170
RP20_CCG012009	7160.A0A182GLJ0	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=778:ZnF_C4(360|431)+HOLI(590|748)+	109429626,A0A182GLJ0,A0A182GLJ0_AEDAL,Nuclear hormone receptor FTZ-F1 beta isoform X1,Nuclear receptor subfamily 5 group A member 3,RP20_CCG012009,Uncharacterized protein,XP_019561166,aalb:109429626	aalb:109429626
RP20_CCG012060	7160.A0A182GLN0	Glycosyltransferase family 92 protein; Belongs to the glycosyltransferase 92 family.	https://smart.embl.de/smart/DDvec.cgi?smart=427:TRANS(7|24)+Pfam_Glyco_transf_92(207|379)+	109419419,2.4.1.-,A0A182GLN0,A0A182GLN0_AEDAL,Glycosyltransferase family 92 protein,RP20_CCG012060,Uncharacterized protein LOC109419419,XP_029722105,aalb:109419419	aalb:109419419
RP20_CCG012103	7160.A0A182GLR2	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=51:	A0A182GLR2,A0A182GLR2_AEDAL,RP20_CCG012103,Uncharacterized protein	
RP20_CCG012145	7160.A0A182GLU1	Ig-like domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=120:Pfam_I-set(9|76)+	109399616,A0A182GLU1,A0A182GLU1_AEDAL,Ig-like domain-containing protein,RP20_CCG012145,Uncharacterized protein LOC109399616,XP_029731190,aalb:109399616	aalb:109399616
RP20_CCG012161	7160.A0A182GLV4	TPR_REGION domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=958:Pfam_ANAPC3(16|93)+TPR(590|623)+TPR(658|691)+TPR(692|725)+TPR(726|759)+TPR(760|793)+TPR(794|827)+TPR(828|861)+	109407831,A0A182GLV4,A0A182GLV4_AEDAL,Anaphase-promoting complex subunit 3,Cell division cycle protein 27 homolog,RP20_CCG012161,TPR_REGION domain-containing protein,XP_029726188,aalb:109407831	aalb:109407831
RP20_CCG012181	7160.A0A182GLX2	FLYWCH-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=127:Pfam_FLYWCH(23|83)+	A0A182GLX2,A0A182GLX2_AEDAL,FLYWCH-type domain-containing protein,RP20_CCG012181	
RP20_CCG012239	7160.A0A182GM03	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=496:rve(191|302)+	A0A182GM03,A0A182GM03_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG012239	
RP20_CCG012242	7160.A0A182GM05	BHLH domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=135:HLH(4|51)+	109401226,A0A182GM05,A0A182GM05_AEDAL,BHLH domain-containing protein,DNA-binding protein inhibitor ID, other,Protein extra-macrochaetae,RP20_CCG012242,XP_019529232,aalb:109401226	aalb:109401226
RP20_CCG012262	7160.A0A023EGI5	Putative secreted protein.	https://smart.embl.de/smart/DDvec.cgi?smart=140:Pfam_Cid2(7|134)+	109403677,109407955,A0A023EGI5,A0A023EGI5_AEDAL,Coiled-coil domain-containing protein 58-like,Putative secreted protein,RP20_CCG012262,XM_019676507.1,XM_019681157.1,XP_019532052.1,XP_019536702.1,XP_029732268,aalb:109407955	aalb:109407955
RP20_CCG012281	7160.A0A182GM34	WD_REPEATS_REGION domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=344:WD40(59|100)+WD40(105|150)+WD40(164|206)+WD40(212|252)+WD40(256|296)+	109397818,109405360,A0A182GM34,A0A182GM34_AEDAL,DDB1- and CUL4-associated factor 7,RP20_CCG012281,WD_REPEATS_REGION domain-containing protein,XM_019670147.1,XM_019670148.1,XM_019678416.1,XM_019678417.1,XP_019525692,XP_019525692.1,XP_019525693.1,XP_019533961.1,XP_019533962.1,aalb:109397818	aalb:109397818
RP20_CCG012306	7160.A0A182GM48	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=62:Pfam_Med29(1|60)+	A0A182GM48,A0A182GM48_AEDAL,RP20_CCG012306,Uncharacterized protein	
RP20_CCG012320	7160.A0A182GM61	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=910:	A0A182GM61,A0A182GM61_AEDAL,RP20_CCG012320,Uncharacterized protein	
RP20_CCG012359	7160.A0A182GM81	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=80:TRANS(45|62)+	115260401,A0A182GM81,A0A182GM81_AEDAL,RP20_CCG012359,Uncharacterized protein,Uncharacterized protein LOC115260401,XP_029717215,aalb:115260401	aalb:115260401
RP20_CCG012365	7160.A0A182GM87	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=907:Pfam_RVT_1(120|280)+rve(626|739)+	A0A182GM87,A0A182GM87_AEDAL,RP20_CCG012365,Uncharacterized protein	
RP20_CCG012416	7160.A0A182GMC1	Coatomer subunit gamma; The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin- coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins.	https://smart.embl.de/smart/DDvec.cgi?smart=878:Pfam_HEAT_2(440|535)+Pfam_COP-gamma_platf(614|761)+Pfam_Coatomer_g_Cpla(763|877)+	109421520,A0A182GMC1,A0A182GMC1_AEDAL,Coatomer subunit gamma,RP20_CCG012416,XP_019551575,aalb:109421520	aalb:109421520
RP20_CCG012454	7160.A0A182GMD7	RRM domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=615:RRM(83|158)+	109431672,A0A182GMD7,A0A182GMD7_AEDAL,RP20_CCG012454,RRM domain-containing protein,XM_019707927.1,XP_019563472.1	
RP20_CCG012545	7160.A0A182GMK4	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=323:zf-AD(23|105)+ZnF_C2H2(212|234)+ZnF_C2H2(238|258)+ZnF_C2H2(268|290)+ZnF_C2H2(296|319)+	A0A182GMK4,A0A182GMK4_AEDAL,RP20_CCG012545,Uncharacterized protein	
RP20_CCG012595	7160.A0A182GMQ0	EGF-like domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=289:SIGNAL(1|24)+Pfam_DUF3456(48|108)+Pfam_DUF3456(103|148)+EGF_like(157|194)+FU(209|266)+	A0A182GMQ0,A0A182GMQ0_AEDAL,EGF-like domain-containing protein,RP20_CCG012595	
RP20_CCG012611	7160.A0A182GMR2	ATG16 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=168:Pfam_ATG16(13|167)+	A0A182GMR2,A0A182GMR2_AEDAL,ATG16 domain-containing protein,RP20_CCG012611	
RP20_CCG012629	7160.A0A182GMS9	Lipid_DES domain-containing protein; Belongs to the fatty acid desaturase type 1 family. DEGS subfamily.	https://smart.embl.de/smart/DDvec.cgi?smart=321:Lipid_DES(5|43)+TRANS(45|62)+Pfam_FA_desaturase(64|295)+	A0A182GMS9,A0A182GMS9_AEDAL,Lipid_DES domain-containing protein,RP20_CCG012629	
RP20_CCG012679	7160.A0A182GMV2	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1142:ZnF_C2H2(340|361)+ZnF_C2H2(479|502)+WD40(756|809)+WD40(839|878)+WD40(896|936)+WD40(1090|1138)+	109621434,A0A182GMV2,A0A182GMV2_AEDAL,General transcription factor 3C polypeptide 2,LOW QUALITY PROTEIN: titin-like,RP20_CCG012679,Uncharacterized protein,XP_029731746,aalb:109621434	aalb:109621434
RP20_CCG012680	7160.A0A182GMV3	SAP130_C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1343:Pfam_SAP130_C(916|1329)+	109621450,A0A182GMV3,A0A182GMV3_AEDAL,Histone deacetylase complex subunit SAP130,RP20_CCG012680,SAP130_C domain-containing protein,XP_019931031,aalb:109621450	aalb:109621450
RP20_CCG012702	7160.A0A182GMX4	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=296:Pfam_SPRY(110|234)+	A0A182GMX4,A0A182GMX4_AEDAL,RP20_CCG012702,Uncharacterized protein	
RP20_CCG012705	7160.A0A182GMX7	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=384:Pfam_Zip(32|380)+	115266217,A0A182GMX7,A0A182GMX7_AEDAL,LOW QUALITY PROTEIN: zinc transporter ZIP1-like,RP20_CCG012705,Uncharacterized protein,XP_029728050,aalb:115266217	aalb:115266217
RP20_CCG012708	7160.A0A182GMX8	Retrotrans_gag domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=397:Pfam_Retrotrans_gag(133|227)+ZnF_C2HC(354|370)+	A0A182GMX8,A0A182GMX8_AEDAL,RP20_CCG012708,Retrotrans_gag domain-containing protein	
RP20_CCG012728	7160.A0A182GMZ4	Exonuclease domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=191:EXOIII(16|190)+	109418764,3.1.-.-,A0A182GMZ4,A0A182GMZ4_AEDAL,EC 3.1.-.-,Exonuclease domain-containing protein,Oligoribonuclease,Oligoribonuclease-like isoform X1,RP20_CCG012728,XP_019548534,aalb:109418764	aalb:109418764
RP20_CCG012762	7160.A0A182GN18	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=149:rve(1|79)+	A0A182GN18,A0A182GN18_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG012762	
RP20_CCG012769	7160.A0A182GN25	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1265:Pfam_Fer2(5|77)+Pfam_Fer2_2(86|161)+Pfam_FAD_binding_5(208|386)+CO_deh_flav_C(394|499)+Ald_Xan_dh_C(552|663)+Pfam_Ald_Xan_dh_C2(682|1185)+	1.17.1.4,1.17.3.2,109408663,A0A182GN25,A0A182GN25_AEDAL,EC 1.17.1.4,EC 1.17.3.2,LOW QUALITY PROTEIN: xanthine dehydrogenase,RP20_CCG012769,Uncharacterized protein,XP_019537561,Xanthine dehydrogenase/oxidase,aalb:109408663	aalb:109408663
RP20_CCG012894	7160.A0A182GNC4	C2H2-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=247:Pfam_zf-AD(4|73)+ZnF_C2H2(162|185)+ZnF_C2H2(187|211)+ZnF_C2H2(217|241)+	A0A182GNC4,A0A182GNC4_AEDAL,C2H2-type domain-containing protein,RP20_CCG012894	
RP20_CCG012980	7160.A0A182GNJ3	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=569:rve(244|382)+	A0A182GNJ3,A0A182GNJ3_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG012980	
RP20_CCG013108	7160.A0A182GNT2	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=2074:Pfam_NACHT(421|570)+ANK(808|839)+ANK(842|873)+ANK(894|923)+ANK(927|957)+ANK(961|991)+ANK(995|1028)+ANK(1029|1059)+ANK(1063|1094)+ANK(1100|1130)+ANK(1134|1162)+ANK(1168|1198)+ANK(1202|1235)+ANK(1241|1271)+ANK(1275|1306)+ANK(1312|1342)+ANK(1346|1376)+ANK(1383|1413)+ANK(1417|1447)+ANK(1451|1480)+ANK(1484|1514)+ANK(1518|1548)+ANK(1552|1582)+ANK(1586|1616)+ANK(1620|1650)+ANK(1654|1703)+ANK(1707|1737)+ANK(1741|1771)+ANK(1775|1805)+ANK(1809|1839)+ANK(1843|1871)+ANK(1877|1907)+ANK(1911|1939)+ANK(1945|1975)+ANK(1979|2007)+ANK(2013|2043)+ANK(2047|2073)+	A0A182GNT2,A0A182GNT2_AEDAL,RP20_CCG013108,Uncharacterized protein	
RP20_CCG013111	7160.A0A023EFH1	MICOS complex subunit MIC13; Component of the MICOS complex, a large protein complex of the mitochondrial inner membrane that plays crucial roles in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane.	https://smart.embl.de/smart/DDvec.cgi?smart=124:Pfam_QIL1(2|94)+	109406008,109413589,115259321,A0A023EFH1,A0A023EFH1_AEDAL,MICOS complex subunit MIC13,MICOS complex subunit MIC13 homolog QIL1-like,RP20_CCG013111,RP20_CCG013807,XM_019679061.1,XM_019687321.1,XP_019534606.1,XP_019542866.1,XP_029715717,aalb:115259321	aalb:115259321
RP20_CCG013127	7160.A0A182GNU5	PA2c domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=298:PA2c(156|282)+	115257750,3.1.1.4,A0A182GNU5,A0A182GNU5_AEDAL,EC 3.1.1.4,PA2c domain-containing protein,RP20_CCG013127,Secretory phospholipase A2,Uncharacterized protein LOC115257750,XP_029713527,aalb:115257750	aalb:115257750
